State,AssessmentFeeId,Rate,EffectiveDate,ExpirationDate
PA,,Green,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Orange,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Orange,2021-01-01,2022-01-01
PA,,Orange,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Orange,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Orange,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Orange,2021-01-01,2022-01-01
PA,,Orange,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Orange,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Yellow,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Red,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Green,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Orange,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,NA,2021-01-01,2022-01-01
PA,,NA,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,Black,2021-01-01,2022-01-01
PA,,NA,2021-01-01,2022-01-01
PA,,NA,2021-01-01,2022-01-01
PA,,NA,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,NA,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,NA,2021-01-01,2022-01-01
SC,,NA,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Yellow,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Orange,2021-01-01,2022-01-01
SC,,Red,2021-01-01,2022-01-01
SC,,Black,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
SC,,Green,2021-01-01,2022-01-01
